Codice Punto,strada,km,localita,Data,Totale,Motocicli,Autovetture e monovolumi,Autovetture e monovolumi con rimorchio,Furgoni,Autocarro medio (fino a 8_7 m),Autocarro grande (da 8_7 m),Autocarro con rimorchio,Trattore con semirimorchio,Autobus
119,SS 47,123+500,Crozç,19/01/2005 0:00:00,28171.00,479.00,8605.00,22.00,12403.00,2284.00,528.00,1682.00,1264.00,904.00
119,SS 47,123+500,Crozç,20/01/2005 0:00:00,32653.00,487.00,9783.00,22.00,14760.00,2472.00,588.00,1774.00,1451.00,1316.00
119,SS 47,123+500,Crozç,21/01/2005 0:00:00,34080.00,524.00,10340.00,26.00,15430.00,2547.00,578.00,1915.00,1476.00,1244.00
119,SS 47,123+500,Crozç,22/01/2005 0:00:00,30269.00,537.00,10393.00,11.00,15698.00,2073.00,241.00,464.00,335.00,517.00
119,SS 47,123+500,Crozç,23/01/2005 0:00:00,23247.00,381.00,8281.00,12.00,12392.00,1570.00,98.00,190.00,140.00,183.00
119,SS 47,123+500,Crozç,24/01/2005 0:00:00,20258.00,431.00,16733.00,156.00,872.00,575.00,412.00,270.00,704.00,105.00
119,SS 47,123+500,Crozç,24/01/2005 0:00:00,9606.00,178.00,2549.00,17.00,3900.00,760.00,241.00,801.00,619.00,541.00
119,SS 47,123+500,Crozç,25/01/2005 0:00:00,31243.00,676.00,24639.00,299.00,1607.00,1220.00,870.00,538.00,1166.00,228.00
119,SS 47,123+500,Crozç,26/01/2005 0:00:00,18638.00,375.00,14022.00,173.00,1105.00,902.00,666.00,381.00,857.00,157.00
119,SS 47,123+500,Crozç,26/01/2005 0:00:00,12480.00,301.00,10628.00,66.00,469.00,299.00,173.00,127.00,372.00,45.00
119,SS 47,123+500,Crozç,27/01/2005 0:00:00,7814.00,188.00,5561.00,114.00,560.00,436.00,348.00,141.00,377.00,89.00
119,SS 47,123+500,Crozç,27/01/2005 0:00:00,23944.00,517.00,19691.00,197.00,1049.00,728.00,551.00,277.00,816.00,118.00
119,SS 47,123+500,Crozç,28/01/2005 0:00:00,33332.00,725.00,26692.00,274.00,1654.00,1219.00,916.00,481.00,1159.00,212.00
119,SS 47,123+500,Crozç,29/01/2005 0:00:00,28339.00,691.00,25718.00,111.00,762.00,362.00,152.00,113.00,288.00,142.00
119,SS 47,123+500,Crozç,30/01/2005 0:00:00,22619.00,576.00,21252.00,46.00,313.00,130.00,59.00,40.00,106.00,97.00
119,SS 47,123+500,Crozç,31/01/2005 0:00:00,30112.00,681.00,23671.00,302.00,1546.00,1260.00,838.00,472.00,1126.00,216.00
119,SS 47,123+500,Crozç,01/02/2005 0:00:00,31204.00,624.00,24706.00,265.00,1612.00,1251.00,895.00,525.00,1103.00,223.00
119,SS 47,123+500,Crozç,02/02/2005 0:00:00,29231.00,681.00,22747.00,297.00,1530.00,1136.00,895.00,502.00,1211.00,232.00
119,SS 47,123+500,Crozç,03/02/2005 0:00:00,31874.00,715.00,25118.00,317.00,1668.00,1221.00,889.00,500.00,1241.00,205.00
119,SS 47,123+500,Crozç,04/02/2005 0:00:00,33708.00,729.00,26724.00,327.00,1668.00,1329.00,916.00,531.00,1262.00,222.00
119,SS 47,123+500,Crozç,05/02/2005 0:00:00,28384.00,642.00,25616.00,97.00,817.00,460.00,137.00,138.00,329.00,148.00
119,SS 47,123+500,Crozç,06/02/2005 0:00:00,22525.00,547.00,21186.00,42.00,373.00,126.00,33.00,43.00,101.00,74.00
119,SS 47,123+500,Crozç,07/02/2005 0:00:00,30418.00,712.00,23825.00,268.00,1630.00,1290.00,886.00,460.00,1179.00,168.00
119,SS 47,123+500,Crozç,08/02/2005 0:00:00,30488.00,702.00,24233.00,315.00,1464.00,1094.00,808.00,503.00,1197.00,172.00
119,SS 47,123+500,Crozç,09/02/2005 0:00:00,29531.00,675.00,22850.00,294.00,1623.00,1161.00,880.00,507.00,1333.00,208.00
119,SS 47,123+500,Crozç,10/02/2005 0:00:00,32587.00,749.00,25601.00,305.00,1796.00,1160.00,957.00,470.00,1343.00,206.00
119,SS 47,123+500,Crozç,11/02/2005 0:00:00,34070.00,725.00,27171.00,287.00,1777.00,1176.00,938.00,486.00,1281.00,229.00
119,SS 47,123+500,Crozç,12/02/2005 0:00:00,28561.00,668.00,25872.00,103.00,790.00,411.00,173.00,98.00,296.00,150.00
119,SS 47,123+500,Crozç,13/02/2005 0:00:00,23715.00,645.00,22238.00,50.00,347.00,156.00,54.00,41.00,95.00,89.00
119,SS 47,123+500,Crozç,14/02/2005 0:00:00,31237.00,745.00,24490.00,339.00,1594.00,1196.00,863.00,495.00,1296.00,219.00
119,SS 47,123+500,Crozç,15/02/2005 0:00:00,32156.00,739.00,25242.00,312.00,1736.00,1226.00,903.00,549.00,1251.00,198.00
119,SS 47,123+500,Crozç,16/02/2005 0:00:00,29927.00,727.00,23074.00,285.00,1712.00,1170.00,884.00,583.00,1292.00,200.00
119,SS 47,123+500,Crozç,17/02/2005 0:00:00,32475.00,743.00,25452.00,320.00,1777.00,1171.00,924.00,479.00,1379.00,230.00
119,SS 47,123+500,Crozç,18/02/2005 0:00:00,33817.00,735.00,26789.00,298.00,1751.00,1222.00,908.00,534.00,1362.00,218.00
119,SS 47,123+500,Crozç,19/02/2005 0:00:00,28833.00,705.00,26047.00,133.00,824.00,391.00,187.00,113.00,275.00,158.00
119,SS 47,123+500,Crozç,20/02/2005 0:00:00,21444.00,513.00,20015.00,50.00,422.00,159.00,45.00,34.00,115.00,91.00
119,SS 47,123+500,Crozç,21/02/2005 0:00:00,29194.00,692.00,22814.00,250.00,1527.00,1106.00,899.00,510.00,1186.00,210.00
119,SS 47,123+500,Crozç,22/02/2005 0:00:00,29651.00,667.00,23367.00,270.00,1553.00,1010.00,823.00,498.00,1244.00,219.00
119,SS 47,123+500,Crozç,23/02/2005 0:00:00,30106.00,746.00,23166.00,288.00,1786.00,1179.00,867.00,535.00,1321.00,218.00
119,SS 47,123+500,Crozç,24/02/2005 0:00:00,33521.00,765.00,26131.00,325.00,1907.00,1308.00,956.00,565.00,1352.00,212.00
119,SS 47,123+500,Crozç,25/02/2005 0:00:00,34729.00,771.00,27513.00,277.00,1857.00,1252.00,959.00,523.00,1361.00,216.00
119,SS 47,123+500,Crozç,26/02/2005 0:00:00,29827.00,767.00,26874.00,113.00,910.00,431.00,166.00,113.00,290.00,163.00
119,SS 47,123+500,Crozç,27/02/2005 0:00:00,23353.00,648.00,21737.00,55.00,424.00,172.00,64.00,37.00,116.00,100.00
119,SS 47,123+500,Crozç,28/02/2005 0:00:00,30920.00,722.00,24206.00,268.00,1721.00,1112.00,913.00,493.00,1274.00,211.00
119,SS 47,123+500,Crozç,01/03/2005 0:00:00,32127.00,734.00,25065.00,290.00,1751.00,1229.00,871.00,568.00,1391.00,228.00
119,SS 47,123+500,Crozç,02/03/2005 0:00:00,30514.00,717.00,23622.00,286.00,1670.00,1204.00,846.00,517.00,1428.00,224.00
119,SS 47,123+500,Crozç,03/03/2005 0:00:00,27660.00,683.00,21259.00,315.00,1593.00,1075.00,918.00,488.00,1130.00,199.00
119,SS 47,123+500,Crozç,04/03/2005 0:00:00,29708.00,702.00,24193.00,282.00,1247.00,869.00,678.00,398.00,1126.00,213.00
119,SS 47,123+500,Crozç,05/03/2005 0:00:00,28297.00,695.00,25650.00,86.00,716.00,392.00,182.00,104.00,296.00,176.00
119,SS 47,123+500,Crozç,06/03/2005 0:00:00,23194.00,630.00,21724.00,49.00,360.00,149.00,52.00,37.00,110.00,83.00
119,SS 47,123+500,Crozç,07/03/2005 0:00:00,31259.00,768.00,24216.00,327.00,1768.00,1219.00,897.00,508.00,1300.00,256.00
119,SS 47,123+500,Crozç,08/03/2005 0:00:00,33579.00,806.00,26165.00,299.00,1831.00,1339.00,1003.00,573.00,1332.00,231.00
119,SS 47,123+500,Crozç,09/03/2005 0:00:00,31534.00,825.00,23950.00,312.00,1874.00,1307.00,1048.00,571.00,1403.00,244.00
119,SS 47,123+500,Crozç,10/03/2005 0:00:00,33947.00,823.00,26276.00,336.00,1819.00,1485.00,1050.00,568.00,1355.00,235.00
119,SS 47,123+500,Crozç,11/03/2005 0:00:00,35320.00,873.00,27625.00,304.00,1850.00,1462.00,1072.00,576.00,1326.00,232.00
119,SS 47,123+500,Crozç,12/03/2005 0:00:00,30931.00,868.00,27740.00,129.00,955.00,455.00,152.00,136.00,316.00,180.00
119,SS 47,123+500,Crozç,13/03/2005 0:00:00,28106.00,942.00,25991.00,66.00,551.00,235.00,44.00,46.00,133.00,98.00
119,SS 47,123+500,Crozç,14/03/2005 0:00:00,31798.00,785.00,24523.00,298.00,1794.00,1261.00,932.00,586.00,1392.00,227.00
119,SS 47,123+500,Crozç,15/03/2005 0:00:00,31573.00,913.00,23707.00,320.00,1928.00,1457.00,995.00,618.00,1395.00,240.00
119,SS 47,123+500,Crozç,16/03/2005 0:00:00,32317.00,970.00,24378.00,320.00,1926.00,1353.00,1028.00,603.00,1509.00,230.00
119,SS 47,123+500,Crozç,17/03/2005 0:00:00,34221.00,970.00,26209.00,371.00,1943.00,1422.00,1040.00,578.00,1463.00,225.00
119,SS 47,123+500,Crozç,18/03/2005 0:00:00,35499.00,1140.00,27258.00,353.00,1912.00,1443.00,1031.00,610.00,1521.00,231.00
119,SS 47,123+500,Crozç,19/03/2005 0:00:00,31603.00,1261.00,27765.00,161.00,1123.00,442.00,177.00,148.00,352.00,174.00
119,SS 47,123+500,Crozç,20/03/2005 0:00:00,31032.00,1406.00,28029.00,121.00,782.00,324.00,93.00,48.00,108.00,121.00
119,SS 47,123+500,Crozç,21/03/2005 0:00:00,32277.00,922.00,24648.00,322.00,1873.00,1288.00,943.00,631.00,1417.00,233.00
119,SS 47,123+500,Crozç,22/03/2005 0:00:00,32470.00,936.00,24504.00,314.00,1978.00,1414.00,1008.00,682.00,1413.00,221.00
119,SS 47,123+500,Crozç,23/03/2005 0:00:00,33677.00,895.00,25861.00,323.00,1964.00,1423.00,938.00,626.00,1406.00,241.00
119,SS 47,123+500,Crozç,24/03/2005 0:00:00,36256.00,969.00,28272.00,324.00,2023.00,1470.00,1066.00,547.00,1406.00,179.00
119,SS 47,123+500,Crozç,25/03/2005 0:00:00,35034.00,852.00,28261.00,284.00,2013.00,1219.00,806.00,468.00,954.00,177.00
119,SS 47,123+500,Crozç,26/03/2005 0:00:00,27270.00,868.00,24768.00,101.00,853.00,335.00,75.00,39.00,119.00,112.00
119,SS 47,123+500,Crozç,27/03/2005 0:00:00,21712.00,574.00,20525.00,44.00,337.00,125.00,17.00,16.00,21.00,53.00
119,SS 47,123+500,Crozç,27/03/2005 0:00:00,541.00,23.00,509.00,1.00,2.00,2.00,0.00,2.00,2.00,0.00
119,SS 47,123+500,Crozç,28/03/2005 0:00:00,29793.00,1391.00,26907.00,133.00,752.00,266.00,57.00,48.00,148.00,91.00
119,SS 47,123+500,Crozç,29/03/2005 0:00:00,32403.00,828.00,25215.00,349.00,1888.00,1306.00,894.00,568.00,1161.00,194.00
119,SS 47,123+500,Crozç,30/03/2005 0:00:00,32378.00,819.00,24875.00,315.00,1850.00,1310.00,1002.00,591.00,1374.00,242.00
119,SS 47,123+500,Crozç,31/03/2005 0:00:00,34539.00,807.00,26789.00,356.00,2019.00,1351.00,1005.00,624.00,1365.00,223.00
119,SS 47,123+500,Crozç,07/04/2005 0:00:00,26359.00,1030.00,21049.00,280.00,1019.00,822.00,625.00,150.00,1242.00,142.00
119,SS 47,123+500,Crozç,08/04/2005 0:00:00,36685.00,1402.00,28938.00,448.00,1562.00,1309.00,967.00,206.00,1607.00,246.00
119,SS 47,123+500,Crozç,09/04/2005 0:00:00,30316.00,1172.00,27313.00,174.00,590.00,323.00,176.00,52.00,329.00,187.00
119,SS 47,123+500,Crozç,10/04/2005 0:00:00,23894.00,1197.00,21924.00,86.00,275.00,129.00,56.00,23.00,111.00,93.00
119,SS 47,123+500,Crozç,11/04/2005 0:00:00,31662.00,1148.00,24697.00,448.00,1364.00,1093.00,902.00,174.00,1634.00,202.00
119,SS 47,123+500,Crozç,12/04/2005 0:00:00,32934.00,1217.00,25572.00,470.00,1439.00,1203.00,905.00,188.00,1713.00,227.00
119,SS 47,123+500,Crozç,13/04/2005 0:00:00,33391.00,1381.00,26012.00,443.00,1379.00,1191.00,848.00,181.00,1708.00,248.00
119,SS 47,123+500,Crozç,14/04/2005 0:00:00,34804.00,1498.00,27075.00,452.00,1454.00,1307.00,939.00,171.00,1687.00,221.00
119,SS 47,123+500,Crozç,15/04/2005 0:00:00,36289.00,1578.00,28522.00,431.00,1509.00,1179.00,933.00,208.00,1668.00,261.00
119,SS 47,123+500,Crozç,16/04/2005 0:00:00,30795.00,1187.00,27487.00,163.00,682.00,392.00,196.00,70.00,317.00,301.00
119,SS 47,123+500,Crozç,17/04/2005 0:00:00,26597.00,1265.00,24192.00,116.00,300.00,143.00,119.00,21.00,131.00,310.00
119,SS 47,123+500,Crozç,18/04/2005 0:00:00,32529.00,1428.00,25106.00,463.00,1397.00,1197.00,903.00,173.00,1639.00,223.00
119,SS 47,123+500,Crozç,19/04/2005 0:00:00,32959.00,1292.00,25539.00,486.00,1490.00,1240.00,854.00,225.00,1602.00,231.00
119,SS 47,123+500,Crozç,20/04/2005 0:00:00,33207.00,1205.00,25906.00,465.00,1438.00,1261.00,824.00,174.00,1716.00,218.00
119,SS 47,123+500,Crozç,21/04/2005 0:00:00,34873.00,1503.00,26782.00,473.00,1592.00,1377.00,924.00,200.00,1784.00,238.00
119,SS 47,123+500,Crozç,22/04/2005 0:00:00,37544.00,1507.00,29345.00,491.00,1678.00,1407.00,959.00,210.00,1686.00,261.00
119,SS 47,123+500,Crozç,23/04/2005 0:00:00,32857.00,1606.00,29026.00,238.00,860.00,404.00,162.00,71.00,310.00,180.00
119,SS 47,123+500,Crozç,24/04/2005 0:00:00,26587.00,1125.00,24585.00,85.00,319.00,130.00,79.00,22.00,123.00,119.00
119,SS 47,123+500,Crozç,25/04/2005 0:00:00,25674.00,1080.00,23258.00,116.00,595.00,246.00,79.00,36.00,145.00,119.00
119,SS 47,123+500,Crozç,26/04/2005 0:00:00,34404.00,1510.00,26321.00,463.00,1562.00,1291.00,950.00,186.00,1863.00,258.00
119,SS 47,123+500,Crozç,27/04/2005 0:00:00,33733.00,1567.00,25731.00,479.00,1459.00,1303.00,901.00,202.00,1830.00,261.00
119,SS 47,123+500,Crozç,28/04/2005 0:00:00,9138.00,478.00,6322.00,197.00,545.00,512.00,371.00,70.00,539.00,104.00
119,SS 47,123+500,Crozç,28/04/2005 0:00:00,23512.00,1095.00,18928.00,258.00,795.00,670.00,503.00,113.00,1006.00,144.00
119,SS 47,123+500,Crozç,29/04/2005 0:00:00,37307.00,1742.00,29014.00,523.00,1618.00,1287.00,915.00,204.00,1738.00,266.00
119,SS 47,123+500,Crozç,30/04/2005 0:00:00,32827.00,2130.00,28406.00,209.00,820.00,441.00,183.00,71.00,361.00,206.00
119,SS 47,123+500,Crozç,01/05/2005 0:00:00,30595.00,2740.00,26563.00,214.00,507.00,195.00,97.00,20.00,134.00,125.00
119,SS 47,123+500,Crozç,02/05/2005 0:00:00,32701.00,1890.00,24580.00,498.00,1489.00,1279.00,893.00,197.00,1645.00,230.00
119,SS 47,123+500,Crozç,03/05/2005 0:00:00,33647.00,1692.00,25696.00,496.00,1434.00,1391.00,838.00,182.00,1669.00,249.00
119,SS 47,123+500,Crozç,04/05/2005 0:00:00,33875.00,1696.00,25963.00,464.00,1467.00,1383.00,866.00,191.00,1605.00,240.00
119,SS 47,123+500,Crozç,05/05/2005 0:00:00,35116.00,1727.00,27130.00,519.00,1533.00,1405.00,891.00,177.00,1470.00,264.00
119,SS 47,123+500,Crozç,06/05/2005 0:00:00,36629.00,1959.00,28398.00,469.00,1458.00,1416.00,932.00,188.00,1520.00,289.00
119,SS 47,123+500,Crozç,07/05/2005 0:00:00,34106.00,2299.00,29707.00,173.00,752.00,438.00,199.00,51.00,297.00,190.00
119,SS 47,123+500,Crozç,08/05/2005 0:00:00,31507.00,2604.00,27566.00,188.00,566.00,181.00,79.00,42.00,157.00,124.00
119,SS 47,123+500,Crozç,09/05/2005 0:00:00,7772.00,442.00,5302.00,166.00,470.00,415.00,303.00,46.00,533.00,95.00
119,SS 47,123+500,Crozç,09/05/2005 0:00:00,23698.00,1076.00,18816.00,310.00,824.00,880.00,573.00,97.00,995.00,127.00
119,SS 47,123+500,Crozç,10/05/2005 0:00:00,32988.00,1394.00,25475.00,522.00,1469.00,1271.00,830.00,180.00,1633.00,214.00
119,SS 47,123+500,Crozç,11/05/2005 0:00:00,34057.00,1689.00,26075.00,522.00,1508.00,1242.00,837.00,198.00,1751.00,235.00
119,SS 47,123+500,Crozç,12/05/2005 0:00:00,35855.00,1773.00,27433.00,584.00,1566.00,1464.00,900.00,176.00,1702.00,257.00
119,SS 47,123+500,Crozç,13/05/2005 0:00:00,37375.00,1951.00,28486.00,707.00,1737.00,1505.00,918.00,194.00,1640.00,237.00
119,SS 47,123+500,Crozç,14/05/2005 0:00:00,33244.00,1696.00,29171.00,390.00,843.00,429.00,194.00,62.00,294.00,165.00
119,SS 47,123+500,Crozç,15/05/2005 0:00:00,30383.00,2420.00,26997.00,233.00,394.00,120.00,60.00,13.00,55.00,91.00
119,SS 47,123+500,Crozç,16/05/2005 0:00:00,34915.00,1790.00,27628.00,517.00,1470.00,1275.00,687.00,155.00,1140.00,253.00
119,SS 47,123+500,Crozç,17/05/2005 0:00:00,27480.00,1189.00,21801.00,331.00,1070.00,1009.00,644.00,124.00,1147.00,165.00
119,SS 47,123+500,Crozç,17/05/2005 0:00:00,7170.00,323.00,4953.00,161.00,491.00,407.00,278.00,39.00,416.00,102.00
119,SS 47,123+500,Crozç,18/05/2005 0:00:00,33340.00,1259.00,26084.00,511.00,1444.00,1163.00,802.00,187.00,1626.00,264.00
119,SS 47,123+500,Crozç,19/05/2005 0:00:00,18499.00,971.00,13437.00,339.00,917.00,783.00,589.00,116.00,1158.00,189.00
119,SS 47,123+500,Crozç,19/05/2005 0:00:00,17359.00,990.00,14013.00,234.00,622.00,448.00,288.00,83.00,588.00,93.00
119,SS 47,123+500,Crozç,20/05/2005 0:00:00,36786.00,2143.00,28109.00,560.00,1592.00,1341.00,896.00,209.00,1695.00,241.00
119,SS 47,123+500,Crozç,21/05/2005 0:00:00,34738.00,2599.00,29783.00,340.00,842.00,390.00,180.00,65.00,342.00,197.00
119,SS 47,123+500,Crozç,22/05/2005 0:00:00,30710.00,2625.00,26680.00,284.00,515.00,198.00,82.00,39.00,139.00,148.00
119,SS 47,123+500,Crozç,23/05/2005 0:00:00,32996.00,1618.00,25260.00,563.00,1485.00,1235.00,825.00,181.00,1606.00,223.00
119,SS 47,123+500,Crozç,24/05/2005 0:00:00,34646.00,1848.00,26423.00,515.00,1457.00,1308.00,895.00,190.00,1777.00,233.00
119,SS 47,123+500,Crozç,25/05/2005 0:00:00,35163.00,2111.00,26857.00,529.00,1537.00,1276.00,864.00,179.00,1571.00,239.00
119,SS 47,123+500,Crozç,26/05/2005 0:00:00,37009.00,2426.00,28137.00,708.00,1621.00,1309.00,900.00,175.00,1476.00,257.00
119,SS 47,123+500,Crozç,27/05/2005 0:00:00,38264.00,2549.00,29276.00,649.00,1722.00,1416.00,841.00,154.00,1394.00,263.00
119,SS 47,123+500,Crozç,28/05/2005 0:00:00,35727.00,2844.00,30358.00,398.00,814.00,526.00,210.00,63.00,316.00,198.00
119,SS 47,123+500,Crozç,29/05/2005 0:00:00,32250.00,3012.00,27767.00,334.00,545.00,185.00,88.00,38.00,143.00,138.00
119,SS 47,123+500,Crozç,30/05/2005 0:00:00,33953.00,2142.00,25732.00,598.00,1472.00,1255.00,833.00,132.00,1573.00,216.00
119,SS 47,123+500,Crozç,31/05/2005 0:00:00,34536.00,1857.00,26225.00,544.00,1500.00,1382.00,934.00,185.00,1670.00,239.00
119,SS 47,123+500,Crozç,01/06/2005 0:00:00,36260.00,2020.00,27478.00,571.00,1742.00,1472.00,881.00,210.00,1660.00,226.00
119,SS 47,123+500,Crozç,02/06/2005 0:00:00,30307.00,2567.00,26339.00,168.00,532.00,308.00,85.00,37.00,145.00,126.00
119,SS 47,123+500,Crozç,03/06/2005 0:00:00,34912.00,2383.00,27113.00,523.00,1230.00,1146.00,741.00,150.00,1427.00,199.00
119,SS 47,123+500,Crozç,04/06/2005 0:00:00,31374.00,2151.00,27067.00,323.00,682.00,421.00,219.00,56.00,272.00,183.00
119,SS 47,123+500,Crozç,05/06/2005 0:00:00,31800.00,2444.00,27734.00,293.00,652.00,239.00,99.00,31.00,104.00,204.00
119,SS 47,123+500,Crozç,06/06/2005 0:00:00,33638.00,1638.00,25443.00,664.00,1472.00,1348.00,960.00,201.00,1690.00,222.00
119,SS 47,123+500,Crozç,07/06/2005 0:00:00,35018.00,1920.00,26339.00,643.00,1568.00,1324.00,994.00,230.00,1802.00,198.00
119,SS 47,123+500,Crozç,08/06/2005 0:00:00,35350.00,1984.00,26667.00,673.00,1502.00,1444.00,986.00,208.00,1668.00,218.00
119,SS 47,123+500,Crozç,09/06/2005 0:00:00,35996.00,1986.00,27141.00,672.00,1541.00,1467.00,1088.00,204.00,1667.00,230.00
119,SS 47,123+500,Crozç,10/06/2005 0:00:00,38475.00,2228.00,29493.00,680.00,1565.00,1453.00,973.00,198.00,1638.00,247.00
119,SS 47,123+500,Crozç,11/06/2005 0:00:00,34989.00,2332.00,30320.00,327.00,788.00,447.00,236.00,65.00,299.00,175.00
119,SS 47,123+500,Crozç,12/06/2005 0:00:00,29799.00,1807.00,26704.00,332.00,431.00,149.00,101.00,30.00,97.00,148.00
119,SS 47,123+500,Crozç,13/06/2005 0:00:00,33889.00,1796.00,25826.00,655.00,1423.00,1326.00,882.00,185.00,1618.00,178.00
119,SS 47,123+500,Crozç,14/06/2005 0:00:00,34098.00,1481.00,26132.00,578.00,1531.00,1316.00,884.00,210.00,1778.00,188.00
119,SS 47,123+500,Crozç,15/06/2005 0:00:00,34625.00,1735.00,26571.00,582.00,1532.00,1281.00,860.00,185.00,1695.00,184.00
119,SS 47,123+500,Crozç,16/06/2005 0:00:00,36192.00,1965.00,27843.00,550.00,1552.00,1388.00,901.00,162.00,1650.00,181.00
119,SS 47,123+500,Crozç,17/06/2005 0:00:00,38234.00,2426.00,29442.00,594.00,1545.00,1364.00,891.00,182.00,1642.00,148.00
119,SS 47,123+500,Crozç,18/06/2005 0:00:00,35801.00,2803.00,30641.00,392.00,797.00,385.00,205.00,57.00,308.00,213.00
119,SS 47,123+500,Crozç,19/06/2005 0:00:00,33447.00,3142.00,28862.00,312.00,545.00,184.00,108.00,35.00,101.00,158.00
119,SS 47,123+500,Crozç,20/06/2005 0:00:00,33639.00,2122.00,25415.00,603.00,1414.00,1304.00,921.00,159.00,1546.00,155.00
119,SS 47,123+500,Crozç,21/06/2005 0:00:00,34709.00,2225.00,26030.00,598.00,1503.00,1354.00,896.00,173.00,1773.00,157.00
119,SS 47,123+500,Crozç,22/06/2005 0:00:00,7694.00,482.00,5315.00,210.00,426.00,413.00,290.00,41.00,467.00,50.00
119,SS 47,123+500,Crozç,22/06/2005 0:00:00,28120.00,1786.00,21783.00,434.00,1036.00,980.00,653.00,158.00,1192.00,98.00
119,SS 47,123+500,Crozç,23/06/2005 0:00:00,36167.00,2374.00,27268.00,623.00,1525.00,1397.00,997.00,192.00,1614.00,177.00
119,SS 47,123+500,Crozç,24/06/2005 0:00:00,37698.00,2048.00,28717.00,674.00,1622.00,1611.00,943.00,206.00,1687.00,190.00
119,SS 47,123+500,Crozç,25/06/2005 0:00:00,34546.00,2337.00,29831.00,398.00,793.00,420.00,240.00,68.00,297.00,162.00
119,SS 47,123+500,Crozç,26/06/2005 0:00:00,32679.00,2990.00,28145.00,283.00,608.00,229.00,109.00,45.00,112.00,158.00
119,SS 47,123+500,Crozç,27/06/2005 0:00:00,34660.00,2114.00,26307.00,628.00,1419.00,1287.00,899.00,177.00,1657.00,172.00
119,SS 47,123+500,Crozç,28/06/2005 0:00:00,35388.00,2185.00,26889.00,648.00,1473.00,1273.00,926.00,166.00,1673.00,155.00
119,SS 47,123+500,Crozç,29/06/2005 0:00:00,34392.00,1762.00,26213.00,599.00,1459.00,1540.00,937.00,167.00,1571.00,144.00
119,SS 47,123+500,Crozç,30/06/2005 0:00:00,36048.00,1971.00,27800.00,567.00,1502.00,1420.00,887.00,169.00,1555.00,177.00
119,SS 47,123+500,Crozç,01/07/2005 0:00:00,37282.00,1865.00,29037.00,645.00,1585.00,1303.00,882.00,196.00,1598.00,171.00
119,SS 47,123+500,Crozç,02/07/2005 0:00:00,36671.00,3224.00,31447.00,331.00,761.00,344.00,144.00,45.00,201.00,174.00
119,SS 47,123+500,Crozç,03/07/2005 0:00:00,33861.00,3970.00,28409.00,285.00,525.00,222.00,111.00,31.00,139.00,169.00
119,SS 47,123+500,Crozç,04/07/2005 0:00:00,32936.00,2062.00,24753.00,650.00,1439.00,1312.00,869.00,162.00,1514.00,175.00
119,SS 47,123+500,Crozç,05/07/2005 0:00:00,34910.00,1519.00,27043.00,553.00,1475.00,1400.00,885.00,177.00,1707.00,151.00
119,SS 47,123+500,Crozç,06/07/2005 0:00:00,35272.00,2042.00,27081.00,525.00,1421.00,1302.00,904.00,186.00,1640.00,171.00
119,SS 47,123+500,Crozç,07/07/2005 0:00:00,35350.00,1611.00,27443.00,563.00,1471.00,1408.00,857.00,192.00,1632.00,173.00
119,SS 47,123+500,Crozç,08/07/2005 0:00:00,31147.00,1688.00,24655.00,497.00,1152.00,996.00,696.00,147.00,1198.00,118.00
119,SS 47,123+500,Crozç,08/07/2005 0:00:00,6296.00,361.00,4356.00,163.00,393.00,331.00,218.00,41.00,370.00,63.00
119,SS 47,123+500,Crozç,09/07/2005 0:00:00,34617.00,1711.00,30887.00,367.00,769.00,321.00,160.00,44.00,173.00,185.00
119,SS 47,123+500,Crozç,10/07/2005 0:00:00,32521.00,2299.00,28860.00,332.00,459.00,167.00,104.00,36.00,132.00,132.00
119,SS 47,123+500,Crozç,11/07/2005 0:00:00,33123.00,1688.00,25466.00,753.00,1346.00,1227.00,809.00,160.00,1526.00,148.00
119,SS 47,123+500,Crozç,12/07/2005 0:00:00,11067.00,587.00,7775.00,270.00,637.00,562.00,422.00,59.00,690.00,65.00
119,SS 47,123+500,Crozç,12/07/2005 0:00:00,24901.00,1326.00,19763.00,367.00,891.00,762.00,570.00,99.00,1019.00,104.00
119,SS 47,123+500,Crozç,13/07/2005 0:00:00,37059.00,2185.00,28491.00,618.00,1453.00,1284.00,922.00,180.00,1746.00,180.00
119,SS 47,123+500,Crozç,14/07/2005 0:00:00,37623.00,2290.00,28775.00,668.00,1537.00,1353.00,971.00,182.00,1678.00,169.00
119,SS 47,123+500,Crozç,15/07/2005 0:00:00,39381.00,2422.00,30202.00,748.00,1650.00,1379.00,974.00,186.00,1662.00,158.00
119,SS 47,123+500,Crozç,16/07/2005 0:00:00,35711.00,2521.00,31004.00,414.00,811.00,375.00,164.00,61.00,206.00,155.00
119,SS 47,123+500,Crozç,17/07/2005 0:00:00,35179.00,3622.00,30058.00,370.00,505.00,205.00,105.00,44.00,129.00,141.00
119,SS 47,123+500,Crozç,18/07/2005 0:00:00,35384.00,2010.00,26924.00,764.00,1454.00,1304.00,973.00,160.00,1620.00,175.00
119,SS 47,123+500,Crozç,19/07/2005 0:00:00,36124.00,2022.00,27809.00,618.00,1514.00,1295.00,935.00,171.00,1609.00,151.00
119,SS 47,123+500,Crozç,20/07/2005 0:00:00,36864.00,2274.00,28217.00,650.00,1414.00,1383.00,963.00,149.00,1632.00,182.00
